,numords,totdol,last,buyer,buyerdummy,dollars
84860,3,395,239,no,0,0
84861,1,109,1096,no,0,0
84862,4,686,430,no,0,0
84863,2,133,940,no,0,0
84864,4,356,17,no,0,0
84865,1,49,672,no,0,0
84866,1,59,22,no,0,0
84867,74,2019,93,no,0,0
84868,33,3491,85,no,0,0
84869,7,461,137,no,0,0
84870,8,455,865,no,0,0
84871,1,39,687,no,0,0
84872,2,158,505,no,0,0
84873,1,39,319,no,0,0
84874,1,209,318,no,0,0
84875,1,71,114,no,0,0
84876,1,125,105,no,0,0
84877,3,346,679,no,0,0
84878,2,194,242,no,0,0
84879,7,645,56,no,0,0
84880,2,228,896,no,0,0
84881,4,270,942,no,0,0
84882,2,134,281,no,0,0
84883,1,89,809,no,0,0
84884,1,102,647,no,0,0
84885,4,381,2,no,0,0
84886,1,39,512,no,0,0
84887,1,40,501,no,0,0
84888,1,233,480,no,0,0
84889,1,99,249,no,0,0
84890,1,105,245,no,0,0
84891,4,256,168,no,0,0
84892,1,59,22,no,0,0
84893,65,2418,67,no,0,0
84894,27,3447,508,no,0,0
84895,2,218,72,no,0,0
84896,2,138,884,no,0,0
84897,1,479,714,no,0,0
84898,1,71,457,no,0,0
84899,1,16,156,no,0,0
84900,9,264,298,no,0,0
84901,3,257,382,no,0,0
84902,2,125,617,no,0,0
84903,3,277,254,no,0,0
84904,1,305,998,no,0,0
84905,4,194,80,no,0,0
84906,1,329,403,no,0,0
84907,2,143,260,no,0,0
84908,3,239,785,no,0,0
84909,3,307,780,no,0,0
84910,1,52,1024,no,0,0
84911,3,230,730,no,0,0
84912,1,17,802,no,0,0
84913,2,358,25,no,0,0
84914,2,128,25,no,0,0
84915,44,1405,23,no,0,0
84916,1,259,1059,no,0,0
84917,1,201,1015,no,0,0
84918,1,99,441,no,0,0
84919,1,44,392,no,0,0
84920,1,59,242,no,0,0
84921,12,548,2348,no,0,0
84922,34,1372,242,no,0,0
84923,10,659,563,no,0,0
84924,2,571,745,no,0,0
84925,3,167,326,no,0,0
84926,7,424,38,no,0,0
84927,2,498,1009,no,0,0
84928,1,67,1037,no,0,0
84929,3,83,417,no,0,0
84930,1,559,912,no,0,0
84931,3,334,755,no,0,0
84932,8,1054,102,no,0,0
84933,4,333,151,no,0,0
84934,2,146,745,no,0,0
84935,1,79,388,no,0,0
84936,2,548,275,no,0,0
84937,1,179,95,no,0,0
84938,1,26,94,no,0,0
84939,5,572,486,no,0,0
84941,6,527,662,no,0,0
84942,1,39,1108,no,0,0
84943,1,49,648,no,0,0
84944,1,99,193,no,0,0
84945,22,1239,249,no,0,0
84946,8,400,709,no,0,0
84947,4,254,781,no,0,0
84948,10,845,325,no,0,0
84949,2,349,634,no,0,0
84950,3,107,499,no,0,0
84951,1,89,504,no,0,0
84952,2,118,344,no,0,0
84953,5,270,875,no,0,0
84954,5,465,1044,no,0,0
84955,5,285,760,no,0,0
84956,2,278,767,no,0,0
84957,6,293,406,no,0,0
84958,3,389,361,no,0,0
84959,1,184,947,no,0,0
84960,1,79,730,no,0,0
84961,3,352,430,no,0,0
84962,1,109,578,no,0,0
84963,1,149,379,no,0,0
84964,11,918,249,no,0,0
84965,14,466,260,no,0,0
84966,3,137,688,no,0,0
84967,2,198,975,no,0,0
84968,9,628,95,no,0,0
84969,1,19,710,no,0,0
84970,1,19,540,no,0,0
84971,4,697,252,no,0,0
84972,1,69,380,no,0,0
84973,1,49,16,no,0,0
84974,3,328,1046,no,0,0
84975,4,264,35,no,0,0
84976,1,35,884,no,0,0
84977,2,168,30,no,0,0
84978,1,149,315,no,0,0
84980,4,610,571,no,0,0
84981,2,68,318,no,0,0
84982,2,118,723,no,0,0
84983,2,228,315,no,0,0
84984,7,773,570,no,0,0
84985,3,91,22,no,0,0
84986,1,49,380,no,0,0
84987,1,53,158,no,0,0
84988,1,59,86,no,0,0
84989,6,481,225,no,0,0
84990,6,682,221,no,0,0
84991,1,255,870,no,0,0
84992,2,275,2,no,0,0
84993,2,148,11,no,0,0
84994,1,59,441,no,0,0
84995,1,69,375,no,0,0
84996,1,324,288,no,0,0
84997,2,100,45,no,0,0
84998,4,381,393,no,0,0
84999,6,463,850,no,0,0
85000,2,81,1099,no,0,0
85001,6,382,255,no,0,0
85002,31,1193,102,no,0,0
85003,4,174,501,no,0,0
85004,7,486,919,no,0,0
85005,22,978,11,no,0,0
85006,2,218,988,no,0,0
85007,2,113,389,no,0,0
85008,1,119,563,no,0,0
85009,1,26,466,no,0,0
85010,2,90,277,no,0,0
85011,1,59,247,no,0,0
85012,1,319,22,no,0,0
85013,3,291,322,no,0,0
85014,15,2607,116,no,0,0
85015,3,188,1101,no,0,0
85016,2,258,648,no,0,0
85017,3,210,823,no,0,0
85018,2,68,746,no,0,0
85019,4,151,753,no,0,0
85020,1,79,926,no,0,0
85021,1,99,501,no,0,0
85022,4,656,182,no,0,0
85023,1,39,238,no,0,0
85024,1,19,168,no,0,0
85025,2,56,522,no,0,0
85026,7,613,508,no,0,0
85027,5,330,11,no,0,0
85028,1,189,739,no,0,0
85029,3,128,67,no,0,0
85030,1,24,574,no,0,0
85031,1,157,487,no,0,0
85032,1,69,416,no,0,0
85033,1,84,149,no,0,0
85034,3,303,826,no,0,0
85035,1,26,28,no,0,0
85036,4,451,45,no,0,0
85037,4,395,241,no,0,0
85038,1,279,662,no,0,0
85039,2,194,688,no,0,0
85040,4,298,59,no,0,0
85041,1,79,577,no,0,0
85042,4,292,1,no,0,0
85043,61,6903,42,no,0,0
85044,13,726,178,no,0,0
85045,3,312,406,no,0,0
85046,8,656,142,no,0,0
85047,1,199,976,no,0,0
85048,1,149,913,no,0,0
85049,15,907,101,no,0,0
85050,24,978,203,no,0,0
85051,25,910,39,no,0,0
85052,3,597,252,no,0,0
85053,3,143,77,no,0,0
85054,5,611,630,no,0,0
85055,15,1252,407,no,0,0
85056,11,1101,364,no,0,0
85057,22,794,176,no,0,0
85058,6,279,938,no,0,0
85059,13,1112,81,no,0,0
85060,3,212,1026,no,0,0
85061,2,141,773,no,0,0
85062,5,388,9,no,0,0
85063,2,57,456,no,0,0
85064,1,161,758,no,0,0
85065,1,109,680,no,0,0
85066,5,608,172,no,0,0
85067,1,139,569,no,0,0
85068,2,68,102,no,0,0
85069,2,100,382,no,0,0
85070,1,478,211,no,0,0
85071,1,44,72,no,0,0
85072,4,107,39,no,0,0
85073,8,441,976,no,0,0
85075,1,12,1115,no,0,0
85076,1,69,732,no,0,0
85077,1,46,625,no,0,0
85078,8,249,21,no,0,0
85079,1,170,25,no,0,0
85080,11,469,588,no,0,0
85081,3,302,155,no,0,0
85082,1,227,821,no,0,0
85083,7,347,382,no,0,0
85084,4,241,1102,no,0,0
85085,2,179,715,no,0,0
85086,1,19,1114,no,0,0
85087,1,119,505,no,0,0
85088,5,906,105,no,0,0
85089,2,221,654,no,0,0
85090,3,227,744,no,0,0
85091,2,186,247,no,0,0
85092,1,29,611,no,0,0
85093,2,188,597,no,0,0
85094,1,219,582,no,0,0
85095,1,209,548,no,0,0
85096,1,59,419,no,0,0
85097,1,89,270,no,0,0
85098,1,49,235,no,0,0
85099,120,5668,25,no,0,0
85100,13,761,105,no,0,0
85101,9,248,123,no,0,0
85102,8,293,448,no,0,0
85103,21,2581,424,no,0,0
85104,6,757,329,no,0,0
85105,3,215,1094,no,0,0
85106,1,89,868,no,0,0
85107,1,299,868,no,0,0
85108,2,78,568,no,0,0
85110,2,138,24,no,0,0
85111,1,44,442,no,0,0
85112,2,238,190,no,0,0
85113,1,12,214,no,0,0
85114,1,59,683,no,0,0
85115,10,994,16,no,0,0
85116,2,83,241,no,0,0
85117,15,1032,392,no,0,0
85118,8,555,312,no,0,0
85119,2,53,743,no,0,0
85120,1,213,753,no,0,0
85121,1,53,465,no,0,0
85122,4,56,316,no,0,0
85123,22,1797,210,no,0,0
85124,5,162,485,no,0,0
85125,6,242,31,no,0,0
85126,8,501,123,no,0,0
85127,3,410,451,no,0,0
85128,13,952,109,no,0,0
85129,4,180,39,no,0,0
85130,4,396,638,no,0,0
85131,1,69,1047,no,0,0
85132,1,609,926,no,0,0
85133,2,68,799,no,0,0
85135,4,523,116,no,0,0
85136,1,149,640,no,0,0
85137,2,229,367,no,0,0
85138,1,69,429,no,0,0
85139,2,104,46,no,0,0
85140,2,40,148,no,0,0
85141,1,49,326,no,0,0
85142,1,159,226,no,0,0
85143,11,1261,746,no,0,0
85144,3,130,424,no,0,0
85145,10,607,246,no,0,0
85146,6,277,72,no,0,0
85147,3,112,151,no,0,0
85148,5,362,617,no,0,0
85149,5,412,122,no,0,0
85150,6,589,368,no,0,0
85151,1,49,1045,no,0,0
85152,2,361,402,no,0,0
85153,2,124,856,no,0,0
85154,3,271,9,no,0,0
85155,1,669,459,no,0,0
85156,1,49,455,no,0,0
85157,1,69,406,no,0,0
85158,1,59,387,no,0,0
85159,5,361,546,no,0,0
85160,4,260,823,no,0,0
85161,1,11,829,no,0,0
85162,3,310,520,no,0,0
85163,2,208,501,no,0,0
85164,1,279,653,no,0,0
85165,1,59,426,no,0,0
85166,2,88,214,no,0,0
85167,2,225,133,no,0,0
85168,4,282,304,no,0,0
85169,2,28,1012,no,0,0
85170,1,59,1103,no,0,0
85171,1,49,891,no,0,0
85172,1,9,473,no,0,0
85173,1,32,451,no,0,0
85174,2,248,386,no,0,0
85175,1,49,305,no,0,0
85176,2,118,39,no,0,0
85177,5,283,10,no,0,0
85178,4,409,102,no,0,0
85179,1,99,578,no,0,0
85180,1,109,555,no,0,0
85181,1,129,80,no,0,0
85182,11,869,66,no,0,0
85183,75,8161,456,no,0,0
85184,18,1190,911,no,0,0
85185,12,868,101,no,0,0
85186,10,2005,577,no,0,0
85187,7,283,976,no,0,0
85189,3,143,497,no,0,0
85190,4,196,738,no,0,0
85191,9,397,382,no,0,0
85192,5,494,231,no,0,0
85193,1,134,882,no,0,0
85194,1,29,679,no,0,0
85195,1,80,512,no,0,0
85196,1,79,312,no,0,0
85197,2,518,65,no,0,0
85198,1,34,1103,no,0,0
85200,6,390,410,no,0,0
85201,1,59,1078,no,0,0
85202,4,77,501,no,0,0
85203,1,79,757,no,0,0
85204,1,99,731,no,0,0
85205,1,199,612,no,0,0
85206,1,99,130,no,0,0
85207,2,334,85,no,0,0
85208,9,397,7,no,0,0
85209,5,362,193,no,0,0
85210,9,390,151,no,0,0
85211,4,289,373,no,0,0
85212,4,253,683,no,0,0
85213,1,199,1115,no,0,0
85214,1,89,576,no,0,0
85215,1,149,547,no,0,0
85216,2,78,191,no,0,0
85217,12,923,44,no,0,0
85218,22,800,37,no,0,0
85219,4,403,1,no,0,0
85220,3,197,665,no,0,0
85221,2,238,974,no,0,0
85222,1,9,968,no,0,0
85223,1,59,724,no,0,0
85224,1,954,400,no,0,0
85225,3,362,309,no,0,0
85226,56,2660,53,no,0,0
85227,16,1323,123,no,0,0
85228,4,367,371,no,0,0
85229,3,337,662,no,0,0
85230,1,19,752,no,0,0
85231,1,98,739,no,0,0
85232,4,640,21,no,0,0
85233,1,404,542,no,0,0
85234,1,69,352,no,0,0
85235,13,2268,203,no,0,0
85236,15,2544,633,no,0,0
85237,2,148,319,no,0,0
85238,3,422,504,no,0,0
85239,2,138,32,no,0,0
85240,2,86,65,no,0,0
85241,18,1225,512,no,0,0
85242,9,428,585,no,0,0
85243,2,54,315,no,0,0
85244,2,62,137,no,0,0
85245,1,49,1009,no,0,0
85246,2,155,557,no,0,0
85247,1,59,648,no,0,0
85248,1,79,480,no,0,0
85249,1,39,185,no,0,0
85250,12,697,193,no,0,0
85251,2,222,962,no,0,0
85252,1,116,980,no,0,0
85253,2,293,114,no,0,0
85254,1,29,688,no,0,0
85255,1,84,32,no,0,0
85256,6,356,668,no,0,0
85257,10,796,375,no,0,0
85258,15,795,102,no,0,0
85259,5,374,849,no,0,0
85260,1,135,997,no,0,0
85261,1,59,774,no,0,0
85262,1,99,639,no,0,0
85263,3,92,403,no,0,0
85264,2,152,155,no,0,0
85265,1,143,154,no,0,0
85266,58,2879,5,no,0,0
85267,3,285,1005,no,0,0
85268,2,238,1081,no,0,0
85269,1,99,1002,no,0,0
85270,15,1631,73,no,0,0
85271,2,38,217,no,0,0
85272,1,314,478,no,0,0
85273,1,19,394,no,0,0
85274,1,64,227,no,0,0
85275,1,49,217,no,0,0
85276,14,714,77,no,0,0
85277,5,468,134,no,0,0
85278,10,527,374,no,0,0
85279,4,153,941,no,0,0
85280,2,221,109,no,0,0
85281,8,635,1010,no,0,0
85282,2,148,976,no,0,0
85283,14,670,199,no,0,0
85284,1,119,613,no,0,0
85285,2,108,672,no,0,0
85286,1,99,742,no,0,0
85287,1,49,603,no,0,0
85288,2,218,205,no,0,0
85289,4,215,120,no,0,0
85290,1,24,885,no,0,0
85291,1,89,849,no,0,0
85292,3,209,567,no,0,0
85294,1,124,785,no,0,0
85295,2,209,610,no,0,0
85296,1,74,632,no,0,0
85297,23,456,326,no,0,0
85298,3,277,557,no,0,0
85299,15,454,435,no,0,0
85300,1,49,603,no,0,0
85301,1,19,51,no,0,0
85302,1,39,778,no,0,0
85303,1,35,520,no,0,0
85304,1,112,151,no,0,0
85305,4,151,1046,no,0,0
85306,1,129,654,no,0,0
85307,3,67,788,no,0,0
85308,5,532,420,no,0,0
85309,2,163,781,no,0,0
85310,1,104,996,no,0,0
85311,1,99,753,no,0,0
85312,1,101,721,no,0,0
85313,1,39,304,no,0,0
85314,2,314,269,no,0,0
85315,2,597,127,no,0,0
85316,2,108,65,no,0,0
85317,1,149,819,no,0,0
85318,1,119,11,no,0,0
85319,12,987,175,no,0,0
85320,3,196,298,no,0,0
85321,1,209,415,no,0,0
85322,3,331,226,no,0,0
85323,12,436,981,no,0,0
85324,8,388,921,no,0,0
85325,9,264,193,no,0,0
85326,2,366,536,no,0,0
85327,2,44,380,no,0,0
85328,4,326,807,no,0,0
85329,10,272,34,no,0,0
85330,5,223,253,no,0,0
85331,1,219,1092,no,0,0
85332,1,155,1032,no,0,0
85333,2,61,179,no,0,0
85334,1,44,844,no,0,0
85335,1,99,680,no,0,0
85336,1,155,675,no,0,0
85337,2,238,590,no,0,0
85338,1,134,462,no,0,0
85339,1,59,451,no,0,0
85340,5,290,207,no,0,0
85341,3,46,73,no,0,0
85342,1,59,67,no,0,0
85343,1,11,25,no,0,0
85344,2,512,317,no,0,0
85345,8,386,74,no,0,0
85346,6,198,554,no,0,0
85348,8,427,935,no,0,0
85349,10,1611,10,no,0,0
85350,7,348,357,no,0,0
85351,4,83,613,no,0,0
85352,9,607,500,no,0,0
85353,7,569,98,no,0,0
85354,2,378,354,no,0,0
85355,5,310,393,no,0,0
85356,4,424,830,no,0,0
85357,6,336,800,no,0,0
85358,2,133,420,no,0,0
85359,8,916,95,no,0,0
85360,8,264,309,no,0,0
85361,1,119,940,no,0,0
85362,2,38,578,no,0,0
85363,4,120,204,no,0,0
85364,1,99,634,no,0,0
85365,1,105,616,no,0,0
85366,1,109,422,no,0,0
85367,1,25,501,no,0,0
85368,1,14,392,no,0,0
85369,2,120,113,no,0,0
85370,1,114,381,no,0,0
85371,1,80,115,no,0,0
85372,1,259,99,no,0,0
85373,1,125,91,no,0,0
85374,14,1143,94,no,0,0
85375,2,68,1099,no,0,0
85376,6,438,1739,no,0,0
85378,11,1095,1,no,0,0
85379,2,168,364,no,0,0
85380,8,416,448,no,0,0
85381,1,134,781,no,0,0
85382,1,149,711,no,0,0
85383,1,39,604,no,0,0
85384,3,442,529,no,0,0
85385,1,76,487,no,0,0
85386,2,437,141,no,0,0
85387,1,14,427,no,0,0
85388,1,14,39,no,0,0
85389,1,79,931,no,0,0
85390,2,138,688,no,0,0
85391,3,482,1022,no,0,0
85392,4,190,284,no,0,0
85393,1,119,77,no,0,0
85394,2,65,494,no,0,0
85395,2,98,981,no,0,0
85396,2,171,46,no,0,0
85397,1,26,904,no,0,0
85398,1,194,869,no,0,0
85399,1,209,527,no,0,0
85401,1,59,366,no,0,0
85402,1,17,261,no,0,0
85403,46,2320,9,no,0,0
85404,19,2329,21,no,0,0
85405,2,168,1012,no,0,0
85406,6,564,39,no,0,0
85407,2,74,507,no,0,0
85408,3,501,270,no,0,0
85409,1,194,767,no,0,0
85410,2,150,718,no,0,0
85411,1,39,716,no,0,0
85412,2,88,275,no,0,0
85413,1,64,445,no,0,0
85414,1,99,413,no,0,0
85415,1,74,361,no,0,0
85416,3,372,246,no,0,0
85417,1,122,275,no,0,0
85418,39,2845,354,no,0,0
85419,7,324,95,no,0,0
85420,3,235,1115,no,0,0
85421,5,489,473,no,0,0
85422,4,626,386,no,0,0
85423,1,32,1010,no,0,0
85424,2,43,394,no,0,0
85425,3,233,70,no,0,0
85426,2,128,227,no,0,0
85427,1,15,78,no,0,0
85428,28,1453,64,no,0,0
85429,8,297,192,no,0,0
85430,14,1342,175,no,0,0
85431,9,1038,611,no,0,0
85432,3,175,703,no,0,0
85433,1,39,750,no,0,0
85434,1,79,723,no,0,0
85435,3,255,473,no,0,0
85436,1,139,358,no,0,0
85437,3,83,940,no,0,0
85438,5,248,20,no,0,0
85439,5,645,438,no,0,0
85440,11,1280,9,no,0,0
85441,1,104,989,no,0,0
85442,2,172,151,no,0,0
85443,5,363,315,no,0,0
85444,2,158,658,no,0,0
85445,1,79,506,no,0,0
85446,1,329,378,no,0,0
85447,3,321,102,no,0,0
85448,3,163,87,no,0,0
85449,1,59,15,no,0,0
85450,5,178,73,no,0,0
85451,7,599,435,no,0,0
85452,7,457,29,no,0,0
85453,7,220,409,no,0,0
85454,11,619,242,no,0,0
85455,3,557,28,no,0,0
85456,3,93,354,no,0,0
85457,1,44,885,no,0,0
85458,1,179,807,no,0,0
85459,2,233,329,no,0,0
85460,1,39,576,no,0,0
85461,1,139,576,no,0,0
85462,1,145,556,no,0,0
85463,1,22,514,no,0,0
85464,1,479,512,no,0,0
85465,4,121,311,no,0,0
85466,2,96,71,no,0,0
85467,24,1856,58,no,0,0
85468,58,8630,9,no,0,0
85469,3,177,9,no,0,0
85470,4,179,1046,no,0,0
85471,17,739,18,no,0,0
85472,11,843,721,no,0,0
85473,2,218,53,no,0,0
85474,1,329,1037,no,0,0
85475,1,199,562,no,0,0
85476,2,372,351,no,0,0
85477,1,163,371,no,0,0
85478,1,29,326,no,0,0
85479,1,74,310,no,0,0
85480,2,193,24,no,0,0
85481,15,423,123,no,0,0
85482,1,89,725,no,0,0
85483,2,113,227,no,0,0
85484,2,713,36,no,0,0
85485,2,193,268,no,0,0
85486,2,280,268,no,0,0
85487,2,46,28,no,0,0
85488,2,216,975,no,0,0
85489,3,240,387,no,0,0
85490,3,215,620,no,0,0
85491,1,119,323,no,0,0
85492,3,240,1079,no,0,0
85493,4,251,85,no,0,0
85494,2,78,448,no,0,0
85495,3,200,352,no,0,0
85496,8,512,536,no,0,0
85497,1,159,599,no,0,0
85498,3,412,4,no,0,0
85499,1,29,326,no,0,0
85500,2,540,394,no,0,0
85501,2,339,99,no,0,0
85502,1,19,421,no,0,0
85503,2,198,374,no,0,0
85504,2,359,240,no,0,0
85505,1,149,597,no,0,0
85506,1,149,506,no,0,0
85507,1,49,1015,no,0,0
85508,4,34,441,no,0,0
85509,2,150,366,no,0,0
85510,1,65,381,no,0,0
85511,7,251,25,no,0,0
85512,8,368,2,no,0,0
85513,5,828,1009,no,0,0
85514,3,400,23,no,0,0
85515,1,99,1040,no,0,0
85516,1,29,926,no,0,0
85517,1,71,863,no,0,0
85518,1,89,773,no,0,0
85519,1,32,569,no,0,0
85520,1,192,207,no,0,0
85521,5,298,11,no,0,0
85522,169,14131,8,no,0,0
85523,1,112,1092,no,0,0
85524,14,1086,238,no,0,0
85525,32,1914,34,no,0,0
85526,4,217,32,no,0,0
85527,4,120,211,no,0,0
85528,5,276,788,no,0,0
85529,1,79,595,no,0,0
85530,1,159,536,no,0,0
85531,1,50,451,no,0,0
85532,1,169,417,no,0,0
85533,1,51,408,no,0,0
85534,1,69,375,no,0,0
85535,1,119,351,no,0,0
85536,2,78,136,no,0,0
85537,1,179,100,no,0,0
85538,9,385,57,no,0,0
85539,10,609,36,no,0,0
85540,4,1074,592,no,0,0
85541,1,22,624,no,0,0
85542,1,17,520,no,0,0
85543,1,29,357,no,0,0
85544,1,29,316,no,0,0
85545,2,92,84,no,0,0
85546,1,359,241,no,0,0
85547,1,19,9,no,0,0
85548,7,614,520,no,0,0
85549,10,322,1022,no,0,0
85550,8,366,224,no,0,0
85551,6,160,182,no,0,0
85553,2,218,834,no,0,0
85554,2,123,632,no,0,0
85555,8,228,24,no,0,0
85556,2,286,388,no,0,0
85557,2,83,218,no,0,0
85558,1,59,438,no,0,0
85559,1,39,295,no,0,0
85560,1,47,107,no,0,0
85561,1,84,53,no,0,0
85562,1,14,784,no,0,0
85563,1,79,737,no,0,0
85564,7,486,794,no,0,0
85565,4,267,309,no,0,0
85566,8,875,214,no,0,0
85568,3,225,32,no,0,0
85569,6,394,144,no,0,0
85570,4,412,962,no,0,0
85571,4,555,723,no,0,0
85572,1,9,912,no,0,0
85573,2,88,514,no,0,0
85574,1,274,882,no,0,0
85575,1,26,835,no,0,0
85576,2,203,53,no,0,0
85577,2,93,326,no,0,0
85578,3,227,402,no,0,0
85579,1,52,728,no,0,0
85580,1,215,511,no,0,0
85581,1,39,357,no,0,0
85582,2,148,60,no,0,0
85583,25,2286,10,no,0,0
85584,23,905,557,no,0,0
85585,7,535,540,no,0,0
85586,3,169,738,no,0,0
85587,2,353,323,no,0,0
85588,10,701,791,no,0,0
85589,3,302,270,no,0,0
85590,10,1365,196,no,0,0
85591,4,148,22,no,0,0
85592,2,138,315,no,0,0
85593,1,94,855,no,0,0
85594,2,190,563,no,0,0
85595,1,99,674,no,0,0
85596,2,358,549,no,0,0
85597,1,80,514,no,0,0
85598,1,17,487,no,0,0
85599,1,8,458,no,0,0
85600,2,298,319,no,0,0
85601,1,39,339,no,0,0
85602,1,139,249,no,0,0
85603,1,79,210,no,0,0
85604,45,2884,137,no,0,0
85605,36,1698,18,no,0,0
85606,28,1942,17,no,0,0
85607,3,140,420,no,0,0
85608,2,177,940,no,0,0
85609,3,352,1052,no,0,0
85610,2,105,430,no,0,0
85611,2,188,98,no,0,0
85612,3,276,156,no,0,0
85613,1,71,144,no,0,0
85614,3,247,960,no,0,0
85615,2,108,18,no,0,0
85616,1,238,119,no,0,0
85617,1,19,81,no,0,0
85618,24,1832,116,no,0,0
85619,4,173,428,no,0,0
85620,7,490,361,no,0,0
85621,5,675,1061,no,0,0
85622,4,271,67,no,0,0
85623,2,138,546,no,0,0
85624,1,39,683,no,0,0
85625,1,39,666,no,0,0
85626,2,128,415,no,0,0
85627,1,29,456,no,0,0
85628,1,109,371,no,0,0
85629,17,1339,123,no,0,0
85630,19,1469,176,no,0,0
85631,4,276,1359,no,0,0
85632,9,656,815,no,0,0
85633,4,227,451,no,0,0
85634,2,147,224,no,0,0
85635,2,240,863,no,0,0
85636,17,1027,84,no,0,0
85637,4,348,142,no,0,0
85638,3,182,807,no,0,0
85639,1,149,688,no,0,0
85640,1,85,676,no,0,0
85641,1,44,129,no,0,0
85642,1,49,252,no,0,0
85643,1,69,46,no,0,0
85644,1,99,389,no,0,0
85645,2,18,718,no,0,0
85646,4,467,185,no,0,0
85647,5,326,932,no,0,0
85648,6,503,493,no,0,0
85649,4,271,121,no,0,0
85650,4,114,49,no,0,0
85651,3,229,984,no,0,0
85652,5,278,427,no,0,0
85653,4,133,121,no,0,0
85654,1,84,778,no,0,0
85655,3,72,386,no,0,0
85656,1,39,410,no,0,0
85657,1,107,459,no,0,0
85659,2,108,396,no,0,0
85660,2,38,225,no,0,0
85661,4,213,123,no,0,0
85662,3,245,57,no,0,0
85663,1,35,135,no,0,0
85664,1,169,73,no,0,0
85665,5,298,17,no,0,0
85666,2,242,352,no,0,0
85667,2,178,620,no,0,0
85668,2,106,459,no,0,0
85669,4,190,35,no,0,0
85670,1,224,613,no,0,0
85671,2,38,592,no,0,0
85672,3,62,121,no,0,0
85673,2,358,280,no,0,0
85674,2,107,200,no,0,0
85675,3,252,77,no,0,0
85676,2,157,675,no,0,0
85678,1,119,633,no,0,0
85679,2,58,492,no,0,0
85680,1,59,185,no,0,0
85681,1,89,165,no,0,0
85682,7,515,542,no,0,0
85683,16,1594,1,no,0,0
85684,4,758,2,no,0,0
85685,3,497,109,no,0,0
85686,1,39,583,no,0,0
85687,3,71,114,no,0,0
85688,1,62,493,no,0,0
85689,1,229,451,no,0,0
85690,2,88,379,no,0,0
85691,3,174,2,no,0,0
85692,57,3512,114,no,0,0
85693,16,977,312,no,0,0
85694,3,145,434,no,0,0
85695,4,194,11,no,0,0
85696,10,642,574,no,0,0
85697,13,755,569,no,0,0
85698,3,119,147,no,0,0
85699,3,112,771,no,0,0
85700,1,149,766,no,0,0
85701,1,149,738,no,0,0
85702,4,559,144,no,0,0
85703,1,99,385,no,0,0
85704,1,29,198,no,0,0
85705,1,87,84,no,0,0
85706,2,188,906,no,0,0
85707,11,1147,205,no,0,0
85708,7,463,179,no,0,0
85709,4,140,95,no,0,0
85710,1,12,207,no,0,0
85711,1,107,884,no,0,0
85712,1,59,746,no,0,0
85713,1,22,540,no,0,0
85715,10,1397,151,no,0,0
85716,5,388,172,no,0,0
85717,26,604,269,no,0,0
85718,21,1011,438,no,0,0
85719,2,201,742,no,0,0
85720,1,53,518,no,0,0
85721,2,198,158,no,0,0
85722,1,29,378,no,0,0
85723,1,119,149,no,0,0
85724,2,158,743,no,0,0
85725,1,89,414,no,0,0
85726,1,275,315,no,0,0
85728,1,53,883,no,0,0
85729,5,289,651,no,0,0
85730,1,79,627,no,0,0
85731,2,128,611,no,0,0
85732,4,568,536,no,0,0
85733,1,39,535,no,0,0
85734,2,93,116,no,0,0
85735,1,123,470,no,0,0
85736,1,99,338,no,0,0
85737,7,1002,724,no,0,0
85738,15,526,371,no,0,0
85739,4,541,394,no,0,0
85740,3,36,178,no,0,0
85741,2,410,898,no,0,0
85742,6,834,284,no,0,0
85743,2,70,269,no,0,0
85744,4,182,368,no,0,0
85745,1,69,910,no,0,0
85746,1,29,725,no,0,0
85747,1,99,664,no,0,0
85749,1,71,829,no,0,0
85750,4,366,200,no,0,0
85751,4,234,886,no,0,0
85752,3,197,561,no,0,0
85753,5,707,241,no,0,0
85754,1,34,1047,no,0,0
85755,3,407,23,no,0,0
85756,2,73,599,no,0,0
85757,1,79,513,no,0,0
85758,1,61,479,no,0,0
85759,2,166,74,no,0,0
85760,2,348,511,no,0,0
85761,4,216,217,no,0,0
85762,2,78,1109,no,0,0
85763,2,158,788,no,0,0
85764,1,289,1087,no,0,0
85765,1,139,618,no,0,0
85766,1,53,564,no,0,0
85767,2,51,317,no,0,0
85768,1,39,480,no,0,0
85769,1,14,44,no,0,0
85770,1,74,392,no,0,0
85771,5,189,830,no,0,0
85772,37,1997,60,no,0,0
85773,4,1016,577,no,0,0
85774,3,180,913,no,0,0
85776,2,268,662,no,0,0
85777,2,238,850,no,0,0
85778,1,99,543,no,0,0
85779,1,209,541,no,0,0
85780,2,63,395,no,0,0
85781,1,79,393,no,0,0
85782,1,175,147,no,0,0
85784,2,318,494,no,0,0
85785,2,319,165,no,0,0
85786,2,89,224,no,0,0
85787,7,562,74,no,0,0
85788,4,286,358,no,0,0
85789,4,544,799,no,0,0
85790,4,668,1115,no,0,0
85791,6,1061,219,no,0,0
85792,4,291,1012,no,0,0
85793,1,39,952,no,0,0
85794,1,29,949,no,0,0
85795,1,109,892,no,0,0
85796,1,84,732,no,0,0
85797,2,129,242,no,0,0
85798,1,12,389,no,0,0
85800,22,1142,326,no,0,0
85801,9,400,420,no,0,0
85802,4,406,39,no,0,0
85803,4,362,410,no,0,0
